datetime,username,content
2023-02-15 17:53:32+00:00,convomf,💙 kamu pernah ga jatuh cinta sama orang yg ga kamu tau bentukannya gimana? cuma pernah denger suara dan liat typingnya aja
2023-02-15 17:50:03+00:00,convomf,siapa yg tau pertanyaan seputar isra mi'raj buat ditanya ke narsum 💙
2023-02-15 17:48:30+00:00,convomf,💙 tahun 1926 kalian lagi apa di jam segini
2023-02-15 17:48:05+00:00,convomf,💙 dah mam mi blm 🤭 https://t.co/FH6NO2gr7b
2023-02-15 17:43:34+00:00,convomf,💭  ngembaliin mood baik versi km apa?
2023-02-15 17:39:56+00:00,convomf,"💙 gimana si caranya bisa makan banyak? sender gakuat makan banyak, enek, jadi bb underweight 😔 lebih tepatnya jarang ada nafsu makan, pgn bgf gemuk sekel gitu biar diliatnya enak juga 😭"
2023-02-15 17:38:38+00:00,convomf,"💙 guys, jd temen gue punya crush pnggil aja A nah gue temenan sm A ini udh lama gue jg lumayan deket sm si A tp gue jahat ga si kalo tetep deket deket A ini? apa gue harus ngehindar ya? keknya gue jg ada dikit rasa si sm A.."
2023-02-15 17:36:19+00:00,convomf,"💙 kalo deaktif sampe 2mingguan trus diaktifin lagi. kira kira dm nya di twt org lain ilang jg ga? (kalo isinya sih mesti ada, cuman kayak keterangan org ini pernah dm an sama dia gaaaa)"
2023-02-15 17:30:19+00:00,convomf,"liat kue buatan sender, gw ngakak sampe kayang njir  😭😭😭😭 💙

btw sender tgl 15 kmrn ultah, jd inisiatif bikin kue sendiri buat happy2 https://t.co/5dJPvaCNUX"
2023-02-15 17:27:33+00:00,convomf,💙 maaf temen² klo bapak bapak pakai shampoo sunsilk hijab apa boleh?
2023-02-15 17:25:11+00:00,convomf,💙 Kyaaa ba.. ba.. baka  &gt;//&lt; https://t.co/VVmAHJC1Pk
2023-02-15 17:25:02+00:00,convomf,💙 sumpah instagram ga ada feature acc viewer kan? GUE HABIS STALK ORG PAKE MAIN ACC SOALNYA PLS@JAWAB SERIUS GUE PANIKSHGSBA
2023-02-15 17:25:02+00:00,convomf,💙 what's your biggest flex?
2023-02-15 17:23:15+00:00,convomf,"💙 minya tolong dong, buatin format stok barang bahan baku di gudang🥺 aku baru kerja btw"
2023-02-15 17:21:00+00:00,convomf,"mendengarkan cerita dia , pdhal mau bantu sekedar jadi pendengar 😢"
2023-02-15 17:21:00+00:00,convomf,"💙 Guys tolong saranya gimana aku kadang pengen banget jadi pendengar buat temanku yg lagi butuh tempat cerita, tapi knpa kalau aku di curhatin mendalam itu aku juga ikut terpengaruh dalam emosi yg dirasakan si pencerita ya, rasanya aku ikut kebawa depresi hanya dg (cont)"
2023-02-15 17:19:59+00:00,convomf,"💙 kalo pamitan sama ibu kost, mending bawa bawaan apa?"
2023-02-15 17:16:32+00:00,convomf,"💙 kemarin lewat di tl, akhirnya sender cobain juga 😍 https://t.co/SaUIxT8UEC"
2023-02-15 17:12:11+00:00,convomf,💙 spill totebag ngampus kalian dong
2023-02-15 17:10:38+00:00,convomf,💭 ayo gaiss bayar hutang puasanya biar tenang menghadapi ramadhan nantii
2023-02-15 17:06:53+00:00,convomf,💙 gue bisa nikah ga sih? siapa ya jodoh gue nanti? 😔
2023-02-15 17:06:52+00:00,convomf,💙 lets play qrt abt relationship.
2023-02-15 17:04:47+00:00,convomf,💙 bobo yu! Biar bangun tidur seger ga kumel dan kusut. Malu dong diliat mas crush yg tampan dan gagah perkasa kalau kita ga on point huft. Semoga ya mas crush notice kita
2023-02-15 17:01:25+00:00,convomf,"💙 today is @.dopaminhee's birthday, would you send a birthday wish to him and mention him? any kind of good wishes are really appreciated. tia and bless you all! ❤️"
2023-02-15 17:01:14+00:00,convomf,💙 kalo mama kalian buat salah tp tetep kekeh gak mau minta maaf dan ujungnya marahan. Kalian bakalan gimana? Minta maaf duluan walaupun bukan kalian yang salah atau biarin marahan sampe berhari hari dan nunggu diajak ngomong dulu?
2023-02-15 17:01:10+00:00,convomf,"💙 TW // CHEATING

contoh selingkuh yang keliatannya hal kecil atau sepele menurut kalian apa?"
2023-02-15 17:00:57+00:00,convomf,💙 kalian kalo diposisi gue bakal kayak gimana?🙂 https://t.co/dMCviv1iZs
2023-02-15 17:00:05+00:00,convomf,"💭  : Fasilitas legal buat nonton film atau series yang paling lengkap tuh di mana, ya? Sender cuman pernah pakai Netfl1x sama Hotstar, tapi konten tidak selengkap itu. Ada yang tahu?"
2023-02-15 16:59:48+00:00,convomf,"Hai!! Ada yang mau berteman dengan aku? Ayo sharing tmi yg bikin kalian bahagian hari ini didm, nanti aku ketuk 😤soalnya aku seneng denger tmi orang orang. 💗 💙"
2023-02-15 16:59:44+00:00,convomf,"💙 pagi jam 6/set 7 gitu di Indomaret udah ada onigiri belum sih? besok aku kelas pagi sampe sore, gak sempet kalo sarapan dulu"
2023-02-15 16:55:25+00:00,convomf,💙 setuju gak kalau bentukanya ip 7+ sama 8+ tuh yang paling cantik dari semua ip??
2023-02-15 16:52:04+00:00,convomf,"💭 I've been wondering why did my ex disappear for months after saying that he missed me? ""I miss you,"" was the last message that he sent me before he went away and left me confused."
2023-02-15 16:50:47+00:00,convomf,"💙 kalo kalian diucapin ""pretty"" sama mantan, kalian bakal bales apa? (konteks putusnya ga baik2 aja)"
2023-02-15 16:50:06+00:00,convomf,"💙 kepalaku penuh banget, capek"
2023-02-15 16:50:03+00:00,convomf,motor/mobil blm selesai. pdhl sender masih pgn belajar..
2023-02-15 16:50:02+00:00,convomf,"💙 sender rencana mau ikut snbt (sbm) lagi thn ini, tapi sender gaenak minta duit tesnya ke ortu hehe:') apa nggak usah ikut aja ya??? sender jg udh hopeless bgt bisa kuliah apa ngga, dgn kondisi ekonomi ortu yg blm stabil krn adek sender byk dan masih ada cicilan (cont)"
2023-02-15 16:49:15+00:00,convomf,💙 ada yang pernah nyoba keikpop gaa?varian paling enaknya yang apa ya?
2023-02-15 16:46:30+00:00,convomf,"serius nanya, kamu marah ga misalnya pcrmu streaming game di dc terus sambil ditemenin voice sama cewe2 followersnya gitu?  💭"
