datetime,username,content
2022-12-08 03:42:47+00:00,convomfs,guys bagi meme sejenis gini dong 🤍 https://t.co/XLPguxPT0w
2022-12-08 03:40:38+00:00,convomfs,🤍 mau pict yang se vibe sama ini dongg https://t.co/cuS2OGKkNl
2022-12-08 03:40:08+00:00,convomfs,🤍 baru tau spotify liriknya ada yg bisa di translate ke bahasa indonesia https://t.co/2InMnp7Cyb
2022-12-08 03:40:08+00:00,convomfs,🤍 mi ni mal li ma ka ta https://t.co/4N6G5ebu0Q
2022-12-08 03:40:06+00:00,convomfs,"Cara biar smngtt idup gmn yahh, loyo bgtt perasaan 💭"
2022-12-08 03:38:17+00:00,convomfs,"💭 klian yg pake moist sk¡ngame, itu bisa ngga ya buat ngurangin bruntusan? sender maju mundur mw beli 😔 makasii"
2022-12-08 03:36:21+00:00,convomfs,"🤍 mau suprise temenku, tapi virtual, kata kalian cuekin hari ini dan pas 00.00 ucapin ultahnya atau gimana ya gais? no zoom/gmeet yaa"
2022-12-08 03:35:48+00:00,convomfs,emang mia khalifa beneran udah tobat? 🤍
2022-12-08 03:33:53+00:00,convomfs,💭 Kalian ada ga yang udah ga berminat sama banyak hal? Kayak udah capek aja gitu
2022-12-08 03:31:15+00:00,convomfs,"🤍 gua M dan lagi dighosting sama F padahal udah deket 3-4 bulan an, ada F yang pernah ngeghosting juga di sini? kalo ada boleh izin aku ketuk dm nya? pengen cerita sama nanya insight, terima kasihh"
2022-12-08 03:27:25+00:00,convomfs,"💭 gais blackpink teh punya lagu bahasa sunda? temen aku denger musik meuni heboh make handsfree pas aku tanya denger musik apa dia bilang ""blackpink judulna ti pager"""
2022-12-08 03:23:49+00:00,convomfs,🤍 w kan beliii sikat bulu mata yhaaa. trs yg dateng sebanyak ini. ini tuh emg 1x pake lgsg buang apa gmana?😭😭😭 https://t.co/btas5cUcCz
2022-12-08 03:23:17+00:00,convomfs,🤍 kertas A3 biasanya nemu dimana yaa?
2022-12-08 03:21:35+00:00,convomfs,💭 cara nyari info magang dmn ya?
2022-12-08 03:20:04+00:00,convomfs,💭 boker sambil maen twt nyaman bgt cuy 😩
2022-12-08 03:17:15+00:00,convomfs,💭 please help me choose 😬😬 tia! https://t.co/OaL67dim0Y
2022-12-08 03:15:19+00:00,convomfs,"🤍 Tunjukkin chat nice try kalian dong, pengen liat teman seperjuangan ku"
2022-12-08 03:15:12+00:00,convomfs,"jjur ak gedeg bgt sm orang yang kerjanya gk sbrapa tp istirahatnya lama bgt kek dia. soalnya ak bayar pake berlian ni maap maap aje. trus kalo ak telat ngasi kerjaan, dia gamau perpanjang jam kerja nya 👎🏻 💭 https://t.co/rdVu5ZSHKf"
2022-12-08 03:15:01+00:00,convomfs,💭 solo trip ke jogja wdyt? Aku cewe ya 😔
2022-12-08 03:13:55+00:00,convomfs,💭 Panggilan ky gini tu darimana ya apa modus penipuan baru? Dari tadi telpon nomerku terus https://t.co/A4T4xPdGm2
2022-12-08 03:10:58+00:00,convomfs,🤍 BARU TAU WHATSAPP SEKARANG ADA AVATARNYA🤔🤔🤔 https://t.co/d90hD2Uv1t
2022-12-08 03:10:31+00:00,convomfs,"💭 yah namanya hidup, kadang suka kidding😔"
2022-12-08 03:10:30+00:00,convomfs,💭 basreng kantin sekolah gueee enakkk bangetttt garingnya pas engga kekerasan rasa daun jeruk nya juga berasa https://t.co/ibrQuC4JUX
2022-12-08 03:10:12+00:00,convomfs,"Don't forget to drink water, guys!

Aku dan co-worker ku kerja 10 jam, dia paling minum tuh 1 atau 2 teguk aja dlm SEHARI, kadang malah gak keliatan minum sama sekali. Imunnya gak kuat jd gampang sakit. 💭"
2022-12-08 03:07:15+00:00,convomfs,🤍 aku hari ini ultah
2022-12-08 03:06:17+00:00,convomfs,"💭
kalo lagi gaada uang, ga punya temen deket, mau pulang waktunya habis di jalan, 3 jam nunggu kelas ngapain ya enaknya? sender udah bosen nongkrong di depan indomaret, ke perpustakaan juga bosen 😭 https://t.co/RogiBDDbnu"
2022-12-08 03:06:03+00:00,convomfs,"💭 kenapa!!! Kenapa?!!!! Sekuat-kuatnya gw belajar sepaham-pahamnya gw nguasain materi, KENAPA GW SELALU REMIDI SETIAP ULANG https://t.co/BnLgtN9nyX"
2022-12-08 03:06:01+00:00,convomfs,🤍 I'M AT A PAYPHONE....
2022-12-08 03:05:46+00:00,convomfs,💭 spotify error??
2022-12-08 03:00:29+00:00,convomfs,🤍 mau meme kepala meledak ada gak
2022-12-08 03:00:27+00:00,convomfs,🤍 Terkadang ketidaktahuan harus tetap menjadi ketidaktahuan
2022-12-08 03:00:23+00:00,convomfs,🤍 peta topografi tuh sama aja kyak peta kemiringan lereng ga sih?
2022-12-08 03:00:16+00:00,convomfs,kalo kita ngetweet di komunitas terus ada yg jbjb itu masuk mentab gak? 💭
2022-12-08 02:55:25+00:00,convomfs,"ngga ada krn tidur.. jadi aku feeling lonely.. kalau aku mau marah juga, aku ngerasa gaenak ke dianya :(("
2022-12-08 02:55:25+00:00,convomfs,"🤍 menurut kalian aku wajar ngga sih kadang marah dan bt kalau ditinggal tidur sama pacarku? masalahnya uda keseringan banget dan kadang sehari bisa berkali-kali dia ketidurannya.. emang pelor sih.. aku awalnya oke, cuma waktu aku lg feeling down, aku butuh dia, kadang dia (cont)"
2022-12-08 02:55:23+00:00,convomfs,💭 kalian bakal isi berapa? https://t.co/F5V18vCu1R
2022-12-08 02:55:17+00:00,convomfs,💭 ada channel yt yg bahas soal dunia pararel ga sih? klo bahas / nntn gtuan suka bgt pdhl percaya ga percaya wkwk
2022-12-08 02:55:15+00:00,convomfs,💭 mantan pernah dedikasiin lagu dawin yg dessert buat gue… apa muka gue terlihat seperti kotak wadah bittersweet
2022-12-08 02:55:06+00:00,convomfs,🤍 nonton piala dunia dimanaa yow?
2022-12-08 02:51:18+00:00,convomfs,kalian ada saran produk yang pas? atau yang biasa dipake? makasih banyak ya 💗
2022-12-08 02:51:18+00:00,convomfs,💭 gais sender udah kelas 2 sma tapi belum punya skincare rutin :(( mauuu bgt skincarean buat kesehatan kulit juga tapi setiap pake ( ss/fw/mz ) selalu jerawatan :(( detox atau emang ga cocok yaa? beberapa hri ini juga udah pake fw garnier yang scrub dan muncul jerawatan. (cont)
2022-12-08 02:50:56+00:00,convomfs,🤍 kalian nonton ini ga https://t.co/5JySSnrcQL
2022-12-08 02:50:09+00:00,convomfs,🤍 minta bantuannya gais yang paham dengan per burung biruan 🙏🙏🙏 https://t.co/UH6gp0BAAF
2022-12-08 02:48:53+00:00,convomfs,💭 siapa tahu ada yg pengen nyimpen 🤗 https://t.co/VAR5jXLpEj
2022-12-08 02:46:08+00:00,convomfs,💭 mencintai atau dicintai? alasannya?
2022-12-08 02:45:09+00:00,convomfs,"🤍 apple music aku kan abisnya masi lama, kalo aku masukin redeemcode yg ini bakal angus ga? https://t.co/IqXwQ4zHTQ"
2022-12-08 02:45:04+00:00,convomfs,💭 gais download jurnal internasional yg gratis tu dmna yaa? butuh bngt buat tugas uas huhuhu😭🙏🏻
2022-12-08 02:44:02+00:00,convomfs,💭 ayo beri tau aku harus masukin lagu rock apa https://t.co/6NqPLCUfoP
2022-12-08 02:43:21+00:00,convomfs,"🤍 mau nanya dong, face id bisa dipake buat ngelock galeri gasi? jd kalo mau buka galeri/photos harus pake face id gitu https://t.co/jegayKqZ4C"
2022-12-08 02:43:03+00:00,convomfs,💭 hi gimana harinya?
2022-12-08 02:40:51+00:00,convomfs,🤍 3w clinic yang ada barcode nya udah ready belum ya??
2022-12-08 02:40:13+00:00,convomfs,"💭 cw // luka 
Seminggu yg lalu kakiku kena knalpot motor, so far ga aku kasih apa apaa trs tbtb ada gelembung air nya. Gelembung air itu pecah kena gesekan celana trs jadi kaya di pict. Ini gatel bgt, ini harus dipakein salep atau obat apa ya? https://t.co/zXlVZt7tOJ"
2022-12-08 02:37:37+00:00,convomfs,"🤍 sender ada tugas pkwu bikin undangan, nah sender bingung mau kasi nama siapa kedua mempelainya. kasih saran dong, nama yang bagus nan estetik cwo&amp;cwe"
2022-12-08 02:37:29+00:00,convomfs,💭 bagi meme yg ada gambar kucing dong guys... Tia
2022-12-08 02:37:08+00:00,convomfs,"💭 risih tiba-tiba dichat gini dari nomor yg ga dikenal, emg nomor wa kalo kita beli di olshop gampang kesebar ya jaman sekarang? https://t.co/5oY59q24D6"
2022-12-08 02:36:58+00:00,convomfs,"🤍 halo, ada yg berkenan bantu like postan tugas aku di ig? nanti aku dm, thank uu"
2022-12-08 02:34:28+00:00,convomfs,💭 cara menghilangkan ngantuk selain tidur apa ya? 😭
2022-12-08 02:31:33+00:00,convomfs,"💭 Pengen cpt"" lulus sekolahhh gue udah muakk bgt ketemu orang"" ituu aaaaaakkkh benci bgt"
2022-12-08 02:30:54+00:00,convomfs,🤍 kalian punya kenang2an apa waktu usia 10 tahun? Kalo sender nangis gara2 rebutan pop ice+basreng sama abang 😭 btw bantu upp ini yukk masih ada anak2 yg kesusahan buat sekedar makan atau sekolah https://t.co/r963YExec1
2022-12-08 02:30:06+00:00,convomfs,"💭 bedanya senar gitar nikel ukuran 9 sama 10 berasa banget ga? Soalnya gitarku putus mau beli D'addario di ofc store tinggal ukuran 10 tapi pas browsing banyak yang nyaranin ukuran 09

Aku masih pemula btw"
2022-12-08 02:25:25+00:00,convomfs,🤍 hanya dilakukam oleh orang tua profesional 🤧 https://t.co/yFufKCcDj0
2022-12-08 02:22:48+00:00,convomfs,"🤍 mau ngasih IG aku ke mutual (lawan jenis) yg udh lama kenal lama, tapi kok takut ya :( aku gendut dan gak cakep2 amat. Takut dia illfeel trs gamau temanan lg sama sender :("
2022-12-08 02:20:07+00:00,convomfs,"💭 kelas gue ada yang dengerin lagu pake speaker, ada yang ketawa sambil gebrak meja, ada yang teriak teriak, rameee bangett ampe pusing dengernya"
2022-12-08 02:20:07+00:00,convomfs,drop last chat with your mom 🤍
2022-12-08 02:20:03+00:00,convomfs,"🤍 udah ngegacha 2 kali td pagi, gacha sekali lagi yay/nay"
2022-12-08 02:17:47+00:00,convomfs,"💭 gw lagi duduk antri di puskesmas trs ada 2 cewe liatin terus, apa gw samperin aja terus colok matanya ya"
2022-12-08 02:15:59+00:00,convomfs,"🤍 Misal temen sender post tiktok trs ada 20 likes, bisa gak sender liat siapa aja yang like videonya? Kaya di ig gt. Sori gaptek pengguna baru😭"
2022-12-08 02:15:36+00:00,convomfs,💭 ini knp sptfy malah gak munc liriknya pdhl sebelum di update gw putar lagu itu ada liriknya :(
