datetime,username,content
2022-09-07 23:55:01+00:00,yswandi,"@tjapoenglaut @jokowi Mirisnya lg itu daerah katanya ""kandangnya"" pa wapres."
2022-09-07 23:54:40+00:00,Opikhid93757691,@erickthohir @KemenBUMN @jokowi @KemenkopUKM @kemendagri @Kemenparekraf Saya di suruh resign per tanggal 1 desember 2021 dan tidak mendapatkan uang apa2 dengan di iming imingi akan di perkerjakan di unit lain.sisa kontrak saya sampai Agustus 2023 masa kerja saya 9 tahun lebih.dan saya tidak punya salah atau melanggar peraturan perusahaan
2022-09-07 23:54:33+00:00,Macho90El,"Kebijakan sby dan jokowi sama kok dalam hal ekonomi..bedanya sby agak lebih hati hati saja..soal semngat mencabut subsidi, pembangunan dr hutang..oligarki politik ekonomi...semua sama! https://t.co/I0teDdJXB9"
2022-09-07 23:54:32+00:00,Zaenal28482850,@Safa_Andriana @jokowi Mana ngarti
2022-09-07 23:54:23+00:00,pdofficial071,@DianNugraha378 @jokowi Kancane yo dipiker ne masehh
2022-09-07 23:54:18+00:00,BambangPramud12,"@jokowi Saya ikuti doa Jokowi, amin YRA,,, semoga mendapatkan azab yang pedih karena kebohongannya,,, 🤲🤲🤲🤷🏾‍♂️🤦🏽 https://t.co/fSRTstr3ij"
2022-09-07 23:54:14+00:00,bolangnakal168,@RudiRud37574934 @jokowi @Kemenkumham_RI Mafia vs TNI bersama RAKYAT
2022-09-07 23:54:12+00:00,Kiranadeira,@iron_steel12 @PaberSitorus1 @jokowi @ListyoSigitP 😭😭 kenapa kudu uya kuya coba
2022-09-07 23:53:57+00:00,abdrahmansyam4,@jokowi Usul saya ke DPR RI ngga usah ada pensian bagi DPR RI saat masa jabatan nya selesai cukup di berikan pesangon aja itu sudah cukup lumayan
2022-09-07 23:53:51+00:00,PepenefendyPep1,@Tan_Mar3M Pokoknya puan maharani jangan sampai jadi presiden. Cukup Jokowi saja yg merusak negara ini
2022-09-07 23:53:38+00:00,sinyaktafar,"""Tapi kalah pun nggak apa-apa, industrinya sudah jadi dulu. Nanti juga sama. Ini memperbaiki tata kelola dan nilai tambah ada di dalam negeri,"" kata Jokowi"
2022-09-07 23:53:38+00:00,ScioCogitoCredo,"@FerdinandHutah4 Pakde @jokowi demi keadilan sebaiknja segera membubarken lembaga Ad hoc KPK atau mengganti seluruh personel jang terlibat dalam konspirasi korupsi di DKI.
Mengingat LAW ENFORCEMENT REPUBLIK INI SEDANG TERJUN KE TITIK TERENDAH IBARAT SUMUR TERDALAM"
2022-09-07 23:53:29+00:00,Anyon22488507,"@blantik_pedhet1 @Pai_C1 Bantu up
@kemendagri
@MK
@jokowi 
@_ekokuntadhi
@mohmahfudmd"
2022-09-07 23:53:21+00:00,GinKamil,"@AqByu @emerson_yuntho @yoris73 Abang nggak kenal dengan Bimantara, Humpuss,  Citra Lamtoro Gung? Anak Jokowi nggak ada seujung kukunya anak2 Soeharto, bang.

Tapi harus tetap dijaga, bang, jangan sampai anak2 dan keluarga Jokowi terseret KKN. Silakan saja mengkritik, tidak apa2, kok... biasa saja. https://t.co/IYlboPCz0Z"
2022-09-07 23:53:20+00:00,cungkring_joko,CERITA YG TERJADI SEKARANG CERITA SI JOKOWI SI PENDUSTA RAJA KIBUL https://t.co/Z3rwkAwsSo
2022-09-07 23:53:03+00:00,tutnice,"@detikcom Cakep banget dah cara kerja..kerja..kerja.. para pembantunya @jokowi mau itu dirombak atau kaga kayaknya sama saja..
Indonesia hebat 🤪
🤮"
2022-09-07 23:53:03+00:00,Didiherdiana5,@zakicha29230025 @icreamyu @jokowi Kalau anda muslim ngaji lagi yg bener....
2022-09-07 23:53:02+00:00,INDOTEKH,@ZulkifliLubis69 @jokowi Solusinya penjarakan parara pejabat yang menjabat pada jaman jokowi dan para pengusaha yang menikmati pasilitas . Serta sita semua kekayaan mereka sebagai tanggung jawab mereka pada masa mereka memimpin negara ini
2022-09-07 23:52:56+00:00,Pandawa42905183,@gazzebaou @HarlanMuhamad @kanopimedia @jokowi @YLBHI @amnestyindo Tar keturunannya ada yg kena
2022-09-07 23:52:51+00:00,dkygsoo,@dokygs_oo @jokowi tlonk lindungi ekoun q dik
2022-09-07 23:52:42+00:00,BertaSurabaya,@OmBara03 Pk jokowi emng the best..sll menjaga negara nya dan rakyat nya..hnya orang2 yg cara mikir nya kerdil aja sll menyalahkn..sedangkn di indonesia motor mobil udah juataan....hrs nya sprti di luar negri.motor mobil di batasi....
2022-09-07 23:52:28+00:00,sopiadewi6,@rayculz @jokowi Kang mesum
2022-09-07 23:52:14+00:00,Bangjotravel,"@hnurwahid @jokowi Terimakasih telah menghubungi kami, apakah anda ingin konsultasi soal Pariwisata? jika ya silahkan Ketik *Info*, jika tidak abaikan pesan ini dan tunggu sampai Saya membalas pesan anda secara manual."
2022-09-07 23:52:09+00:00,soeyoto1,"Janji kampanye Jokowi yang akan membuat Pertamina menglahkan Petronas. Pepesan kosong, malah warga Malaysia bisa membeli Pertamax RON 95 hanya seharga Rp. 6.793 per liter, lebih murah dibandingkan dg harga BBM subsidi Pertalite seharga Rp.10.000 per liter
https://t.co/DvBMUfN6b1"
2022-09-07 23:52:06+00:00,ketik24com,"Rompas : BBM Naik, Rakyat Indonesia Semakin Susah https://t.co/6kJMWNAMql
@PDemokrat @morbastiaan @Gary_Edo @SBYudhoyono @AgusYudhoyono @CendollMabess @jokowi"
2022-09-07 23:51:43+00:00,Dedy_Elghazy36,"Harus pintar2 bersyukur, kelak di hadapan Tuhan ditanya, apa amal terbaikmu wahai hambaku? Kujawab lah, berkat ridhoMu wahai Rabb yg Kudus, aku tidak pernah mencoblos Jokowi. Dengan begitu aku menjadi golongan putih. Amin..."
2022-09-07 23:51:26+00:00,Satrianova7,"@republikaonline Toh kenyataan ekonomi rakyat malah lebih terancam pak Jokowi,anda kalo semedi jgn ketiduran..."
